v1,v2,v3,v4,v5,t1,t2,annotation,radiation rate,timestamp
1.88,1.39,1.0,0.61,3.39,52.25,42.25,0,7707,1581068831.10909
2.03,1.66,1.05,0.88,3.42,52.25,42.25,0,7707,1581068831.74345
1.93,1.39,1.2,0.83,3.66,52.25,42.25,0,7707,1581068832.38267
1.88,1.39,0.76,0.66,3.52,52.25,42.25,0,7707,1581068833.02142
1.88,1.44,1.32,0.93,3.49,52.25,42.25,0,7707,1581068833.6565301
2.03,1.51,1.32,0.93,3.66,52.25,42.25,0,7707,1581068834.29533
1.88,1.56,1.22,0.66,3.56,52.25,42.25,0,7707,1581068834.9340198
2.1,1.66,1.0,0.66,3.59,52.25,42.5,0,7707,1581068835.5730698
1.93,1.44,1.17,0.93,3.66,52.5,42.25,0,7707,1581068836.20805
1.78,1.39,1.22,0.66,3.52,52.25,42.25,0,7707,1581068836.84673
2.1,1.66,1.0,0.66,3.59,52.5,42.5,0,7707,1581068837.48627
2.03,1.34,1.32,0.85,3.49,52.5,42.5,0,7707,1581068838.1205099
2.1,1.56,0.76,0.66,3.47,52.25,42.25,0,7707,1581068838.75938
1.78,1.39,1.22,0.93,3.66,52.25,42.5,0,7707,1581068839.39859
1.83,1.51,1.22,0.66,3.56,52.25,42.5,0,7707,1581068840.0330698
2.1,1.44,1.07,0.88,3.56,52.5,42.5,0,7707,1581068840.6723402
2.03,1.51,1.05,0.93,3.44,52.5,42.5,0,7707,1581068841.31124
1.98,1.66,0.76,0.93,3.66,52.5,42.5,0,7707,1581068841.9498599
1.78,1.39,1.17,0.85,3.39,52.5,42.5,0,7707,1581068842.58538
1.88,1.39,1.05,0.66,3.66,52.5,42.5,0,7707,1581068843.22409
1.86,1.39,1.17,0.93,3.66,52.5,42.5,0,7707,1581068843.86265
1.78,1.39,1.32,0.83,3.49,52.5,42.5,0,7707,1581068844.49794
2.1,1.51,1.32,0.93,3.44,52.5,42.5,0,7707,1581068845.1369698
1.86,1.56,1.12,0.71,3.34,52.5,42.5,0,7707,1581068845.77529
1.88,1.39,1.0,0.61,3.39,52.5,42.5,0,7707,1581068846.41035
1.86,1.44,1.27,0.61,3.66,52.5,42.5,0,7707,1581068847.04903
1.78,1.39,1.17,0.83,3.66,52.5,42.5,0,7707,1581068847.68809
1.78,1.39,1.17,0.95,3.66,52.5,42.5,0,7707,1581068848.32729
2.1,1.44,1.07,0.88,3.56,52.5,42.5,0,7707,1581068848.96175
2.1,1.66,0.76,0.93,3.61,52.5,42.75,0,7707,1581068849.60107
2.0,1.71,1.12,0.88,3.44,52.75,42.5,0,7707,1581068850.24021
2.0,1.39,1.25,0.88,3.34,52.5,42.5,0,7707,1581068850.8744302
1.78,1.39,1.25,0.83,3.91,52.5,42.75,0,7707,1581068851.51361
1.78,1.71,1.32,0.88,3.44,52.5,42.5,0,7707,1581068852.15252
2.0,1.44,1.22,0.93,3.66,52.5,42.5,0,7707,1581068852.7871099
1.88,1.39,1.0,0.61,3.34,52.5,42.5,0,7707,1581068853.42633
1.9,1.51,1.22,0.93,3.66,52.5,42.75,0,7707,1581068854.06498
1.78,1.39,1.25,0.83,3.91,52.5,42.5,0,7707,1581068854.7039402
1.78,1.44,1.12,0.88,3.52,52.5,42.5,0,7707,1581068855.33902
2.03,1.51,1.22,0.93,3.66,52.5,42.75,0,7707,1581068855.97765
1.78,1.51,1.22,0.93,3.66,52.5,42.75,0,7707,1581068856.61705
1.83,1.71,1.12,0.71,3.44,52.5,42.75,0,7707,1581068857.2519698
2.0,1.44,1.25,0.93,3.66,52.75,42.75,0,7707,1581068857.89025
1.88,1.44,1.32,0.93,3.66,52.5,42.75,0,7707,1581068858.52955
1.88,1.39,1.05,0.66,3.66,52.75,42.75,0,7707,1581068859.16407
2.03,1.51,1.05,0.85,3.66,52.75,42.75,0,7707,1581068859.803
1.98,1.66,0.76,0.93,3.66,52.75,42.75,0,7707,1581068860.4422
1.88,1.39,1.0,0.71,3.34,52.75,42.75,0,7707,1581068861.0808198
1.88,1.39,1.32,0.66,3.66,52.75,42.75,0,7707,1581068861.7157302
2.03,1.51,1.22,0.93,3.66,52.75,42.75,0,7707,1581068862.3550198
1.88,1.39,1.2,0.66,3.66,52.75,42.75,0,7707,1581068862.9935699
1.78,1.44,1.27,0.61,3.66,52.75,42.75,0,7707,1581068863.62866
1.88,1.39,0.76,0.66,3.59,52.75,42.75,0,7707,1581068864.26766
2.03,1.51,1.05,0.85,3.66,52.75,42.75,0,7707,1581068864.90622
1.83,1.71,1.07,0.71,3.56,52.75,42.75,0,7707,1581068865.54524
1.95,1.54,1.32,0.88,3.44,52.75,42.75,0,7707,1581068866.1803
1.78,1.54,1.07,0.66,3.56,52.75,42.75,0,7707,1581068866.81891
1.83,1.71,1.07,0.71,3.56,52.75,42.75,0,7707,1581068867.45806
1.78,1.44,1.22,0.93,3.66,52.75,42.75,0,7707,1581068868.09262
1.88,1.44,1.32,0.93,3.44,52.75,42.75,0,7707,1581068868.73161
2.0,1.44,1.12,0.71,3.54,52.75,42.75,0,7707,1581068869.37084
1.78,1.44,1.17,0.93,3.66,52.75,43.0,0,7707,1581068870.00539
1.78,1.51,1.17,0.83,3.66,52.75,42.75,0,7707,1581068870.64495
1.98,1.44,1.22,0.93,3.47,53.0,42.75,0,7707,1581068871.28373
2.1,1.66,0.76,0.66,3.56,52.75,42.75,0,7707,1581068871.9221098
2.1,1.66,1.2,0.93,3.49,53.0,42.75,0,7707,1581068872.55728
1.98,1.44,1.25,0.93,3.66,53.0,43.0,0,7707,1581068873.19634
1.78,1.39,1.2,0.83,3.66,53.0,42.75,0,7707,1581068873.8348598
2.03,1.51,1.17,0.83,3.66,52.75,43.0,0,7707,1581068874.46996
2.03,1.51,1.17,0.93,3.66,53.0,43.0,0,7707,1581068875.1085901
1.78,1.44,1.32,0.93,3.42,53.0,43.0,0,7707,1581068875.74758
1.88,1.39,1.0,0.66,3.66,53.0,43.0,0,7707,1581068876.38265
2.1,1.51,1.22,0.93,3.66,53.0,43.0,0,7707,1581068877.0213
2.05,1.66,1.0,0.88,3.66,53.0,43.0,0,7707,1581068877.6605198
1.86,1.54,1.07,0.71,3.34,53.0,43.0,0,7707,1581068878.2990599
2.0,1.54,1.1,0.61,3.34,53.0,43.0,0,7707,1581068878.93396
2.1,1.66,1.0,0.61,3.56,53.0,43.0,0,7707,1581068879.5733
1.98,1.44,1.12,0.68,3.59,53.0,43.0,0,7707,1581068880.2123
2.1,1.66,0.76,0.93,3.66,53.0,43.25,0,7707,1581068880.84665
2.1,1.44,1.1,0.71,3.52,53.0,43.0,0,7707,1581068881.48563
1.93,1.39,1.32,0.85,3.44,53.0,43.0,0,7707,1581068882.1249099
1.98,1.44,1.32,0.93,3.61,53.0,43.0,0,7707,1581068882.75942
1.88,1.39,1.17,0.85,3.66,53.0,43.0,0,7707,1581068883.3986301
2.1,1.54,1.07,0.71,3.56,53.0,43.0,0,7707,1581068884.03728
2.03,1.56,1.32,0.88,3.44,53.0,43.0,0,7707,1581068884.6764
2.1,1.39,1.2,0.93,3.61,53.0,43.0,0,7707,1581068885.3111699
2.0,1.44,1.25,0.78,3.44,53.0,43.0,0,7707,1581068885.9499
1.78,1.39,1.05,0.85,3.66,53.0,43.0,0,7707,1581068886.58915
1.78,1.54,1.07,0.66,3.56,53.0,43.0,0,7707,1581068887.224
2.1,1.66,1.1,0.88,3.39,53.0,43.0,0,7707,1581068887.8626199
2.1,1.51,1.32,0.85,3.44,53.0,43.25,0,7707,1581068888.5021
1.9,1.51,1.22,0.93,3.66,53.0,43.25,0,7707,1581068889.13644
1.78,1.39,1.17,0.85,3.66,53.0,43.25,0,7707,1581068889.77535
1.78,1.39,1.32,0.83,3.44,53.0,43.0,0,7707,1581068890.4145
1.78,1.51,1.17,0.93,3.66,53.0,43.25,0,7707,1581068891.05306
1.78,1.51,1.22,0.93,3.66,53.0,43.0,0,7707,1581068891.6884
1.86,1.39,1.17,0.95,3.66,53.0,43.25,0,7707,1581068892.32722
2.0,1.39,1.25,0.88,3.49,53.0,43.25,0,7707,1581068892.96586
1.83,1.71,1.12,0.71,3.44,53.0,43.0,0,7707,1581068893.6010401
1.78,1.39,1.17,0.95,3.66,53.0,43.0,0,7707,1581068894.23997
1.86,1.44,1.12,0.71,3.34,53.0,43.25,0,7707,1581068894.8786
2.1,1.66,1.0,0.85,3.66,53.25,43.25,0,7707,1581068895.514
2.1,1.44,1.32,0.66,3.61,53.0,43.25,0,7707,1581068896.15235
1.95,1.54,1.07,0.71,3.59,53.25,43.25,0,7707,1581068896.79128
1.9,1.71,1.12,0.88,3.44,53.25,43.25,0,7707,1581068897.43042
1.88,1.39,1.2,0.83,3.66,53.25,43.25,0,7707,1581068898.06501
2.1,1.54,1.1,0.61,3.66,53.25,43.0,0,7707,1581068898.70408
1.78,1.39,1.25,0.88,3.44,53.25,43.25,0,7707,1581068899.34323
2.03,1.44,1.32,0.85,3.66,53.25,43.25,0,7707,1581068899.97772
2.03,1.54,1.1,0.93,3.34,53.25,43.25,0,7707,1581068900.61698
2.1,1.71,1.07,0.93,3.66,53.25,43.5,0,7707,1581068901.25591
1.93,1.39,1.25,0.88,3.44,53.25,43.25,0,7707,1581068901.89043
1.86,1.39,1.32,0.93,3.44,53.25,43.25,0,7707,1581068902.5296
1.88,1.39,1.0,0.66,3.59,53.25,43.25,0,7707,1581068903.1682801
1.9,1.66,1.05,0.85,3.66,53.25,43.25,0,7707,1581068903.8072
1.9,1.66,1.1,0.61,3.66,53.25,43.25,0,7707,1581068904.44211
2.03,1.51,1.17,0.85,3.66,53.25,43.5,0,7707,1581068905.0810199
1.95,1.66,1.05,0.93,3.61,53.25,43.5,0,7707,1581068905.7199302
1.86,1.39,1.32,0.93,3.44,53.25,43.25,0,7707,1581068906.35496
1.93,1.56,1.17,0.95,3.66,53.25,43.25,0,7707,1581068906.9937
1.88,1.44,1.32,0.93,3.49,53.5,43.5,0,7707,1581068907.63267
1.88,1.39,1.32,0.66,3.49,53.5,43.5,0,7707,1581068908.27174
2.1,1.66,1.0,0.66,3.56,53.25,43.25,0,7707,1581068908.9063802
1.86,1.44,1.22,0.93,3.66,53.25,43.5,0,7707,1581068909.54555
1.88,1.39,1.2,0.66,3.66,53.5,43.5,0,7707,1581068910.18425
2.03,1.51,1.22,0.66,3.56,53.5,43.25,0,7707,1581068910.8190598
2.1,1.66,1.05,0.93,3.47,53.5,43.5,0,7707,1581068911.4582
1.98,1.44,1.32,0.66,3.56,53.5,43.5,0,7707,1581068912.09691
1.88,1.39,1.05,0.66,3.69,53.5,43.25,0,7707,1581068912.7318401
2.12,1.51,1.22,0.93,3.66,53.5,43.5,0,7707,1581068913.37099
1.78,1.44,1.17,0.95,3.66,53.5,43.25,0,7707,1581068914.00967
1.88,1.39,1.32,0.85,3.49,53.5,43.25,0,7707,1581068914.64903
2.1,1.66,1.17,0.83,3.66,53.25,43.5,0,7707,1581068915.28358
2.0,1.39,1.25,0.93,3.91,53.25,43.5,0,7707,1581068915.9223301
1.88,1.39,1.32,0.66,3.61,53.25,43.25,0,7707,1581068916.56156
1.88,1.39,1.2,0.83,3.66,53.5,43.25,0,7707,1581068917.19611
1.78,1.71,1.32,0.83,3.91,53.5,43.5,0,7707,1581068917.83505
1.78,1.44,1.12,0.88,3.52,53.5,43.5,0,7707,1581068918.47421
1.95,1.54,1.32,0.93,3.49,53.5,43.5,0,7707,1581068919.1087801
1.88,1.51,1.17,0.85,3.66,53.5,43.5,0,7707,1581068919.74774
2.1,1.44,1.32,0.66,3.56,53.5,43.5,0,7707,1581068920.38692
1.88,1.39,1.05,0.66,3.69,53.5,43.5,0,7707,1581068921.02553
1.78,1.51,1.17,0.93,3.66,53.25,43.25,0,7707,1581068921.6604
1.78,1.44,1.17,0.93,3.66,53.5,43.5,0,7707,1581068922.2996302
1.88,1.39,1.32,0.85,3.49,53.5,43.5,0,7707,1581068922.93832
1.78,1.44,1.25,0.88,3.44,53.5,43.5,0,7707,1581068923.5734599
1.88,1.39,1.05,0.85,3.66,53.5,43.5,0,7707,1581068924.2122
2.03,1.44,1.1,0.93,3.34,53.5,43.5,0,7707,1581068924.8511
1.78,1.44,1.17,0.95,3.66,53.5,43.5,0,7707,1581068925.48613
1.88,1.44,1.25,0.88,3.44,53.5,43.5,0,7707,1581068926.1248
2.1,1.66,1.05,0.66,3.49,53.5,43.5,0,7707,1581068926.76371
2.1,1.71,1.15,0.68,3.34,53.5,43.5,0,7707,1581068927.4028099
1.93,1.44,1.25,0.66,3.54,53.5,43.5,0,7707,1581068928.03751
1.95,1.54,1.32,0.83,3.66,53.75,43.5,0,7707,1581068928.67666
1.98,1.54,1.07,0.61,3.39,53.5,43.5,0,7707,1581068929.3155901
2.1,1.66,0.76,0.93,3.49,53.5,43.5,0,7707,1581068929.95016
2.03,1.51,1.32,0.85,3.52,53.75,43.75,0,7707,1581068930.58941
1.9,1.66,1.17,0.95,3.66,53.5,43.5,0,7707,1581068931.22808
2.1,1.71,1.07,0.66,3.52,53.75,43.5,0,7707,1581068931.86287
1.93,1.44,1.32,0.93,3.44,53.5,43.5,0,7707,1581068932.5023901
1.78,1.39,1.32,0.83,3.49,53.75,43.5,0,7707,1581068933.1407099
1.78,1.39,1.25,0.88,3.44,53.5,43.5,0,7707,1581068933.77967
1.93,1.39,1.2,0.83,3.66,53.75,43.75,0,7707,1581068934.41505
2.1,1.66,1.0,0.71,3.56,53.75,43.75,0,7707,1581068935.05341
2.03,1.51,1.22,0.93,3.66,53.75,43.5,0,7707,1581068935.6928198
1.88,1.39,1.17,0.85,3.66,53.5,43.75,0,7707,1581068936.3274698
2.1,1.44,1.27,0.61,3.66,53.75,43.75,0,7707,1581068936.9661698
1.78,1.39,1.22,0.83,3.66,53.75,43.75,0,7707,1581068937.60534
1.78,1.51,1.22,0.93,3.66,53.75,43.75,0,7707,1581068938.24391
2.1,1.54,1.07,0.71,3.56,53.75,43.75,0,7707,1581068938.87887
1.78,1.71,1.32,0.88,3.44,53.75,43.75,0,7707,1581068939.51808
1.78,1.71,1.12,0.88,3.44,53.75,44.0,0,7707,1581068940.15671
2.03,1.51,1.32,0.93,3.66,53.75,43.75,0,7707,1581068940.79157
1.88,1.39,1.05,0.85,3.66,53.75,43.75,0,7707,1581068941.43108
2.1,1.46,1.25,0.61,3.39,53.75,44.0,0,7707,1581068942.0694401
2.0,1.44,1.25,0.93,3.91,53.75,43.75,0,7707,1581068942.7046301
2.0,1.39,1.22,0.66,3.54,53.75,43.75,0,7707,1581068943.3436599
1.88,1.44,1.32,0.93,3.66,53.75,43.75,0,7707,1581068943.9821599
2.0,1.44,1.12,0.88,3.39,53.75,44.0,0,7707,1581068944.62118
1.83,1.44,1.12,0.71,3.52,53.75,43.75,0,7707,1581068945.25591
1.88,1.39,1.05,0.66,3.56,53.75,43.75,0,7707,1581068945.8948698
2.1,1.44,1.22,0.66,3.66,53.75,44.0,0,7707,1581068946.5339801
2.1,1.51,1.32,0.95,3.44,53.75,44.0,0,7707,1581068947.1685698
1.78,1.39,1.17,0.93,3.66,53.75,43.25,0,7707,1581068947.80756
2.1,1.71,1.07,0.66,3.56,53.75,43.75,0,7707,1581068948.4467402
2.1,1.44,1.12,0.71,3.59,53.75,43.75,0,7707,1581068949.08131
1.78,1.71,1.32,0.88,3.44,53.75,43.75,0,7707,1581068949.7203
2.03,1.56,0.76,0.93,3.49,54.0,43.75,0,7707,1581068950.3594
2.1,1.44,1.22,0.93,3.66,53.5,43.25,0,7707,1581068950.99811
1.78,1.39,1.25,0.88,3.49,53.5,43.0,0,7707,1581068951.6331801
1.78,1.51,1.22,0.93,3.66,53.75,43.5,0,7707,1581068952.27198
1.93,1.39,1.25,0.88,3.66,53.5,43.0,0,7707,1581068952.91088
2.0,1.44,1.25,0.93,3.66,53.5,43.25,0,7707,1581068953.5460901
1.93,1.39,1.22,0.93,3.66,53.5,43.75,0,7707,1581068954.18459
2.1,1.51,1.32,0.93,3.44,53.5,44.0,0,7707,1581068954.82356
1.78,1.39,1.32,0.85,3.44,53.5,43.75,0,7707,1581068955.45898
1.88,1.39,1.05,0.61,3.54,53.5,43.75,0,7707,1581068956.09729
2.34,1.39,1.0,0.71,3.34,53.75,44.0,0,7707,1581068956.73627
2.03,1.51,1.32,0.93,3.66,53.75,44.0,0,7707,1581068957.37532
1.88,1.39,1.05,0.85,3.66,53.75,43.75,0,7707,1581068958.00999
2.1,1.66,1.0,0.85,3.66,53.75,44.0,0,7707,1581068958.6493301
2.03,1.51,1.32,0.83,3.66,53.75,44.0,0,7707,1581068959.28821
2.1,1.51,1.22,0.66,3.59,53.75,44.0,0,7707,1581068959.9226599
2.1,1.66,1.0,0.85,3.66,53.75,43.5,0,7707,1581068960.5618699
2.1,1.54,1.1,0.88,3.44,53.5,43.75,0,7707,1581068961.20055
2.1,1.66,1.0,0.61,3.66,53.75,43.5,0,7707,1581068961.83548
1.88,1.39,1.05,0.85,3.56,53.5,43.25,0,7707,1581068962.47481
1.78,1.44,1.25,0.93,3.66,54.0,44.0,0,7707,1581068963.1133
1.88,1.39,1.32,0.66,3.61,54.0,44.0,0,7707,1581068963.75219
1.93,1.56,1.17,0.93,3.66,54.25,44.0,0,7707,1581068964.38753
2.1,1.71,1.12,0.71,3.44,54.0,44.0,0,7707,1581068965.0260599
2.03,1.51,1.32,0.93,3.66,54.25,44.0,0,7707,1581068965.66497
2.0,1.44,1.32,0.66,3.59,54.25,44.0,0,7707,1581068966.29982
1.88,1.54,1.07,0.66,3.56,54.0,44.25,0,7707,1581068966.93873
1.9,1.56,0.76,0.66,3.54,54.0,44.25,0,7707,1581068967.57806
2.0,1.39,1.2,0.85,3.66,54.25,44.0,0,7707,1581068968.21248
1.88,1.44,1.22,0.93,3.66,54.0,44.0,0,7707,1581068968.85147
1.93,1.44,1.32,0.93,3.44,54.0,44.25,0,7707,1581068969.49056
2.34,1.39,1.22,0.93,3.34,54.25,44.0,0,7707,1581068970.12928
1.78,1.39,1.22,0.93,3.66,54.25,44.0,0,7707,1581068970.7641802
1.9,1.56,1.17,0.93,3.66,54.0,44.0,0,7707,1581068971.40336
1.78,1.44,1.32,0.93,3.44,54.25,44.25,0,7707,1581068972.04199
2.1,1.71,1.12,0.71,3.34,54.25,44.25,0,7707,1581068972.6772301
2.1,1.66,1.0,0.66,3.56,54.0,44.25,0,7707,1581068973.31586
2.05,1.56,1.25,0.83,3.49,54.0,44.25,0,7707,1581068973.95476
2.1,1.66,1.05,0.93,3.44,54.0,44.25,0,7707,1581068974.58993
2.1,1.66,1.05,0.93,3.44,54.0,44.25,0,7707,1581068975.22852
1.98,1.44,1.12,0.68,3.59,53.75,43.75,0,7707,1581068975.86745
2.12,1.51,1.22,0.93,3.66,53.5,43.25,0,7707,1581068976.50648
2.1,1.71,1.12,0.88,3.34,53.75,43.25,0,7707,1581068977.14125
2.1,1.44,1.32,0.85,3.54,53.75,43.75,0,7707,1581068977.78012
1.93,1.44,1.17,0.93,3.66,53.75,43.5,0,7707,1581068978.41971
1.93,1.39,1.2,0.88,3.44,53.75,43.25,0,7707,1581068979.0539699
2.1,1.51,1.32,0.93,3.66,53.75,43.5,0,7707,1581068979.69303
1.78,1.44,1.22,0.66,3.59,53.75,43.5,0,7707,1581068980.33192
2.1,1.66,0.76,0.93,3.66,53.75,43.5,0,7707,1581068980.97069
1.86,1.44,1.22,0.93,3.66,53.5,43.5,0,7707,1581068981.6058
1.83,1.51,1.22,0.66,3.49,53.75,43.5,0,7707,1581068982.2445
2.1,1.66,0.76,0.93,3.66,54.0,43.5,0,7707,1581068982.88345
2.03,1.54,1.1,0.61,3.59,53.75,43.5,0,7707,1581068983.5185401
1.88,1.56,1.22,0.93,3.44,53.75,43.5,0,7707,1581068984.1572099
1.88,1.44,1.34,0.68,3.44,54.25,44.25,0,7707,1581068984.79617
1.78,1.44,1.12,0.88,3.52,54.25,44.5,0,7707,1581068985.43118
1.98,1.44,1.1,0.61,3.69,54.25,44.5,0,7707,1581068986.06995
1.98,1.66,1.0,0.66,3.69,54.5,44.5,0,7707,1581068986.70891
2.1,1.66,0.76,0.66,3.66,54.25,44.5,0,7707,1581068987.3478801
1.83,1.66,1.0,0.71,3.56,54.5,44.5,0,7707,1581068987.98264
1.95,1.54,1.07,0.93,3.49,54.5,44.5,0,7707,1581068988.6220698
1.98,1.44,1.32,0.66,3.56,54.5,44.5,0,7707,1581068989.2605698
1.93,1.44,1.32,0.93,3.44,54.5,44.5,0,7707,1581068989.89538
2.1,1.66,1.32,0.93,3.44,54.5,44.5,0,7707,1581068990.5345302
2.1,1.66,0.76,0.93,3.66,54.5,44.5,0,7707,1581068991.17327
2.1,1.66,1.0,0.61,3.69,54.5,44.75,0,7707,1581068991.8081
1.98,1.71,1.12,0.68,3.44,54.5,44.5,0,7707,1581068992.44748
1.83,1.71,1.12,0.88,3.44,54.5,44.5,0,7707,1581068993.086
1.88,1.39,1.17,0.95,3.66,54.75,44.75,0,7707,1581068993.72486
2.03,1.51,1.17,0.93,3.66,54.5,44.75,0,7707,1581068994.36005
2.1,1.66,1.0,0.66,3.59,54.75,44.5,0,7707,1581068994.99871
1.88,1.39,1.0,0.71,3.34,54.75,44.75,0,7707,1581068995.63786
2.03,1.51,1.32,0.95,3.44,54.75,44.75,0,7707,1581068996.2724302
1.93,1.44,1.17,0.83,3.66,54.75,44.75,0,7707,1581068996.9114099
1.78,1.44,1.07,0.88,3.56,54.75,44.5,0,7707,1581068997.5506
2.34,1.54,1.1,0.88,3.34,54.75,44.75,0,7707,1581068998.18924
1.88,1.39,1.2,0.66,3.66,54.75,44.75,0,7707,1581068998.82409
1.88,1.39,1.05,0.66,3.66,54.75,44.75,0,7707,1581068999.46334
2.12,1.51,1.27,0.61,3.66,54.75,44.75,0,7707,1581069000.1019402
1.88,1.39,1.05,0.85,3.66,54.75,44.75,0,7707,1581069000.73682
2.1,1.54,1.1,0.71,3.34,54.75,44.75,0,7707,1581069001.37581
1.83,1.54,1.07,0.71,3.56,54.75,44.75,0,7707,1581069002.01467
1.9,1.71,1.15,0.68,3.44,54.75,44.75,0,7707,1581069002.64979
1.78,1.44,1.22,0.93,3.66,54.75,44.75,0,7707,1581069003.28846
1.83,1.71,1.12,0.88,3.54,54.75,44.75,0,7707,1581069003.92741
2.1,1.56,1.05,0.61,3.39,54.75,45.0,0,7707,1581069004.56649
2.05,1.66,1.2,0.85,3.66,54.75,45.0,0,7707,1581069005.20123
2.0,1.39,1.32,0.83,3.44,54.75,45.0,0,7707,1581069005.84014
1.88,1.39,1.0,0.66,3.59,54.75,45.0,0,7707,1581069006.4795198
2.1,1.66,1.0,0.66,3.59,54.75,45.0,0,7707,1581069007.11392
1.78,1.44,1.25,0.88,3.52,54.75,45.0,0,7707,1581069007.7528698
2.0,1.44,1.25,0.88,3.44,55.0,45.0,0,7707,1581069008.3920698
1.98,1.71,1.15,0.68,3.34,54.75,45.0,0,7707,1581069009.02662
2.34,1.54,1.32,0.83,3.69,55.0,45.0,0,7707,1581069009.6660001
2.1,1.71,1.12,0.68,3.59,55.0,45.0,0,7707,1581069010.30449
2.03,1.51,1.17,0.95,3.66,55.0,45.0,0,7707,1581069010.94333
2.1,1.51,1.17,0.95,3.66,55.0,45.0,0,7707,1581069011.57889
1.78,1.39,1.32,0.83,3.44,55.0,45.0,0,7707,1581069012.2172198
1.86,1.56,1.17,0.95,3.66,55.0,45.0,0,7707,1581069012.8561802
1.88,1.44,1.32,0.93,3.61,54.75,45.0,0,7707,1581069013.4912698
1.88,1.39,1.05,0.66,3.59,55.0,45.0,0,7707,1581069014.12993
2.0,1.44,1.25,0.88,3.44,55.0,45.0,0,7707,1581069014.7688699
2.1,1.66,1.2,0.93,3.49,55.0,45.0,0,7707,1581069015.40377
1.95,1.71,1.32,0.83,3.49,55.0,45.0,0,7707,1581069016.04268
1.88,1.39,1.32,0.66,3.49,55.0,45.25,0,7707,1581069016.68187
2.03,1.51,1.17,0.93,3.66,55.0,45.0,0,7707,1581069017.32048
1.93,1.44,1.25,0.88,3.44,55.0,45.0,0,7707,1581069017.95536
2.1,1.44,1.32,0.66,3.56,55.0,45.25,0,7707,1581069018.5945802
1.98,1.66,1.0,0.66,3.69,55.0,45.0,0,7707,1581069019.23323
2.0,1.71,1.12,0.88,3.44,55.0,45.0,0,7707,1581069019.86807
2.0,1.44,1.25,0.88,3.66,55.25,45.0,0,7707,1581069020.5074902
1.95,1.54,1.32,0.66,3.69,55.0,45.0,0,7707,1581069021.1459801
1.93,1.44,1.17,0.93,3.66,55.0,45.0,0,7707,1581069021.78079
1.88,1.39,1.05,0.85,3.66,55.0,45.0,0,7707,1581069022.42006
1.78,1.39,1.32,0.83,3.44,55.25,45.0,0,7707,1581069023.0587199
1.88,1.39,1.05,0.61,3.54,55.25,45.0,0,7707,1581069023.6977
2.34,1.66,1.05,0.66,3.66,55.25,45.0,0,7707,1581069024.3324301
1.98,1.54,1.07,0.71,3.56,55.0,45.0,0,7707,1581069024.9714198
1.98,1.44,1.32,0.93,3.49,55.0,45.0,0,7707,1581069025.61045
1.88,1.44,1.22,0.66,3.69,55.25,45.0,0,7707,1581069026.2451901
2.1,1.44,1.15,0.71,3.59,55.25,45.25,0,7707,1581069026.88415
1.98,1.71,1.12,0.68,3.44,55.25,45.25,0,7707,1581069027.52358
1.86,1.44,1.22,0.93,3.66,55.25,45.0,0,7707,1581069028.15792
2.1,1.51,1.32,1.17,3.66,55.25,45.25,0,7707,1581069028.79684
1.95,1.66,1.0,0.66,3.66,55.25,45.25,0,7707,1581069029.43589
2.1,1.71,1.15,0.71,3.34,55.25,45.0,0,7707,1581069030.0747
1.83,1.44,1.34,0.71,3.44,55.25,42.0,0,7707,1581069030.7097301
1.98,1.44,1.32,0.85,3.66,54.5,44.0,0,7707,1581069031.34851
1.88,1.44,1.22,0.93,3.66,54.25,43.75,0,7707,1581069031.98747
1.83,1.44,1.12,0.78,3.59,54.25,43.5,0,7707,1581069032.62256
1.98,1.54,1.07,0.71,3.59,54.5,43.75,0,7707,1581069033.26122
2.03,1.56,1.05,0.93,3.49,54.75,43.75,0,7707,1581069033.90019
1.86,1.54,1.22,0.66,3.69,54.25,43.75,0,7707,1581069034.53524
1.78,1.44,1.12,0.88,3.44,54.5,44.0,0,7707,1581069035.17395
2.1,1.71,1.12,0.71,3.34,54.25,43.75,0,7707,1581069035.81285
2.34,1.39,1.05,0.66,3.59,54.75,44.5,0,7707,1581069036.4520302
2.34,1.39,1.22,0.66,3.66,54.5,43.5,0,7707,1581069037.08667
1.93,1.66,1.05,0.61,3.59,54.75,44.25,0,7707,1581069037.7256
1.88,1.39,1.17,0.95,3.66,54.25,43.75,0,7707,1581069038.3645802
2.0,1.44,1.12,0.88,3.54,54.25,43.5,0,7707,1581069038.9993901
1.78,1.39,1.17,0.95,3.66,54.25,43.0,0,7707,1581069039.63858
1.88,1.44,1.32,0.93,3.61,54.75,44.5,0,7707,1581069040.27723
2.1,1.44,1.25,0.88,3.52,54.75,43.75,0,7707,1581069040.91215
2.1,1.66,1.0,0.61,3.54,54.5,43.75,0,7707,1581069041.55137
1.88,1.44,1.32,0.93,3.49,54.0,43.25,0,7707,1581069042.18999
2.0,1.39,1.22,0.66,3.52,54.5,43.5,0,7707,1581069042.82892
1.9,1.66,1.17,0.93,3.66,54.25,43.5,0,7707,1581069043.46414
1.78,1.51,1.17,0.95,3.66,54.5,43.75,0,7707,1581069044.10272
2.1,1.71,1.12,0.78,3.59,54.5,43.5,0,7707,1581069044.74164
1.88,1.39,1.22,0.93,3.34,54.25,43.5,0,7707,1581069045.37661
2.12,1.51,1.22,0.93,3.66,55.5,45.25,0,7707,1581069046.01545
